Wall time,Step,Value
1734418490.9515176,212560,-7.760906219482422
1734418495.716178,216768,-4.782430648803711
1734418496.7404528,218176,-2.4950246810913086
1734418502.4449883,223840,-8.64302921295166
1734418503.6580305,225776,-2.317458152770996
1734418508.0301006,229600,-6.182713508605957
1734418508.5423625,230304,-5.822348594665527
1734418508.6619236,230464,-5.1565022468566895
1734418509.866766,232112,-3.42390775680542
1734418510.0921524,232464,-10.215194702148438
1734418511.0682096,234032,-6.423231601715088
1734418511.6824026,235024,-0.1851825714111328
1734418515.1527214,237632,-7.571944236755371
1734418515.8665776,238576,-7.716174125671387
1734418519.367144,243728,1.1151313781738281
1734418519.6578934,244208,-6.568698883056641
1734418523.444888,247216,2.8445534706115723
1734418523.9665911,247904,-3.3020856380462646
1734418524.1454105,248192,3.388308048248291
1734418524.5317338,248848,-6.722853660583496
1734418526.183265,251392,0.02613353729248047
1734418527.0010145,252432,-8.326024055480957
1734418527.169122,252656,-1.2132644653320312
1734418530.586564,255120,-2.153879165649414
1734418534.785978,261424,-6.323288917541504
1734418538.2984638,263936,-6.270029067993164
1734418539.2310176,265232,-7.4720258712768555
1734418540.7133558,267632,-4.348034858703613
1734418542.112613,269616,-8.648483276367188
1734418542.182673,269728,-11.98703384399414
1734418542.5504868,270256,-15.954330444335938
1734418545.2332816,271648,-6.674753189086914
1734418548.3335862,276288,-7.581091403961182
1734418548.631546,276672,-7.740823268890381
1734418549.1757312,277376,1.0051937103271484
1734418554.0404541,281856,-2.677474021911621
1734418554.7905605,283072,-3.8742239475250244
1734418555.4146802,284080,-5.990466594696045
1734418560.3054993,288352,-3.6880428791046143
1734418560.5570083,288688,-5.603890419006348
1734418561.737888,290688,0.43782854080200195
1734418566.3672566,294992,-5.775637149810791
1734418568.6747782,298096,-6.753584861755371
1734418570.0796165,300352,0.5869879722595215
1734418570.7503781,301408,-2.036985397338867
1734418571.3327227,302176,-9.275641441345215
1734418574.7488437,304560,-4.968911170959473
1734418575.1179607,305072,-2.377920627593994
1734418575.1775525,305152,-1.1317076683044434
1734418575.6349752,305824,-8.181438446044922
1734418576.623276,307424,-5.461859703063965
1734418584.279363,315824,7.794942378997803
1734418584.4336398,316096,2.4473767280578613
1734418586.4507291,319136,-2.997539520263672
1734418589.0534468,320368,-7.79332160949707
1734418589.443618,320928,-2.271552085876465
1734418590.3909554,322448,-6.365306854248047
1734418592.603512,325712,0.6197490692138672
1734418593.6046872,327216,-6.009517192840576
1734418600.4164543,329968,-6.324085235595703
1734418601.397984,331600,-2.4343066215515137
1734418602.6622689,333456,-7.844621658325195
1734418608.0026212,338928,-5.117257118225098
1734418609.252041,340720,-4.996525764465332
1734418609.5353522,340992,-2.586122512817383
1734418613.2055426,344336,-4.107588768005371
1734418614.2484827,346304,-1.8405938148498535
1734418615.075894,347776,10.727751731872559
1734418615.2134192,348032,-7.668917179107666
1734418615.4750326,348512,1.5211472511291504
1734418620.0601313,353168,14.640984535217285
1734418620.1427104,353328,-0.4311676025390625
1734418620.8998914,354656,-7.795860290527344
1734418621.2020485,355200,-1.5347497463226318
1734418622.9275568,358256,6.731446743011475
1734418623.9215012,359984,-4.765912055969238
1734418626.8060524,361680,-0.5548295974731445
1734418628.497177,364736,1.0068378448486328
1734418634.0404544,371088,8.318758010864258
1734418635.7705746,374112,1.8201603889465332
1734418636.4957306,375344,10.508642196655273
1734418636.5463746,375424,0.7144222259521484
1734418637.2757387,376656,7.363330364227295
1734418639.4299433,377024,-0.9104800224304199
1734418641.034783,380048,-0.48520469665527344
1734418641.183677,380304,7.202958583831787
1734418642.9783263,383376,0.028815746307373047
1734418650.4396584,392592,1.3409333229064941
1734418650.6511874,392960,2.1421236991882324
1734418653.469141,394352,-5.8539509773254395
1734418655.3371358,397536,4.487739086151123
1734418656.3070173,399232,4.512789249420166
1734418660.1795948,402512,6.603244304656982
1734418660.8579626,403792,-1.8035306930541992
1734418661.8724792,405584,0.7342252731323242
1734418677.553408,409712,-7.2368927001953125
1734418677.7883508,410128,9.785467147827148
1734418678.1846044,410816,-3.175647020339966
1734418680.4215317,414112,-6.221595287322998
1734418681.4787161,415760,-11.10554313659668
1734418682.154989,417088,5.710878849029541
1734418684.3845422,418000,-6.016381740570068
1734418689.1496134,425808,11.778709411621094
1734418693.392112,429264,4.311425685882568
1734418699.7242715,437360,-7.678653240203857
1734418700.5980399,438912,11.8257474899292
1734418705.3846412,443888,-3.8076112270355225
1734418708.8540585,449664,5.2343525886535645
1734418709.1327996,450192,19.043807983398438
1734418714.6554642,456832,24.341089248657227
1734418714.7751663,457040,-5.445610046386719
1734418715.4746552,458272,2.521322250366211
1734418719.3484554,461792,14.090639114379883
1734418719.7146254,462432,10.064238548278809
1734418720.8495839,464432,-0.26540040969848633
1734418725.590831,469376,2.466285228729248
1734418726.1059675,470320,-11.251443862915039
1734418726.5481284,471120,3.2261829376220703
1734418727.1912315,472272,-4.962214469909668
1734418727.6483152,473072,-2.898588180541992
1734418731.0129654,475616,13.403291702270508
1734418732.4973118,478304,12.881437301635742
1734418732.525836,478352,9.720218658447266
1734418733.2521825,479600,1.177751064300537
1734418734.5403175,481840,-7.154747486114502
1734418737.3470573,483344,0.6876339912414551
1734418737.6277864,483840,2.6072373390197754
1734418739.3296375,487024,-7.075270175933838
1734418739.4702864,487264,3.549100399017334
1734418740.620921,489232,4.2675557136535645
1734418740.7902935,489536,9.456706047058105
1734418741.4981363,490752,4.921339511871338
1734418741.6466851,491008,10.664306640625
1734418741.6906676,491072,-6.445467472076416
1734418744.9030604,493440,4.504854202270508
1734418745.1154907,493824,-4.734482288360596
1734418745.763846,494976,0.5024104118347168
1734418748.170769,499136,13.934024810791016
1734418750.792764,500384,2.2549877166748047
1734418751.0608208,500864,-2.767711639404297
1734418753.498458,505280,24.207138061523438
1734418753.5457551,505360,10.246280670166016
1734418753.565566,505392,-5.907083511352539
1734418757.6513357,509200,-7.139989376068115
1734418765.1340525,519232,18.74526596069336
1734418766.9955146,522528,-10.486906051635742
1734418767.9070263,524080,21.49645233154297
1734418770.8018408,525728,4.273971080780029
1734418771.0588357,526208,2.53115177154541
1734418771.6862438,527360,13.369522094726562
1734418772.1317434,528160,7.059485912322998
1734418776.994905,533296,6.705972671508789
1734418777.8402567,534880,-3.3647103309631348
1734418778.2661605,535680,18.437763214111328
1734418781.034099,540176,13.425474166870117
1734418787.1237016,547328,2.246819496154785
1734418796.814704,553424,1.267594814300537
1734418796.9716923,553664,2.3500804901123047
1734418798.5078516,556064,11.588220596313477
1734418801.577691,557808,15.576330184936523
1734418805.0666778,564000,4.330423355102539
1734418807.9269052,565648,17.211109161376953
1734418808.0441866,565856,10.855088233947754
1734418808.5293946,566752,-5.935405254364014
1734418809.9503603,569296,-4.878988265991211
1734418812.3288562,573360,15.576213836669922
1734418814.3866208,573552,0.8887991905212402
1734418814.8545547,574384,-4.33949613571167
1734418818.4699259,579952,3.129239559173584
1734418822.161429,583376,3.2752881050109863
1734418826.033806,589376,-3.435304880142212
1734418831.9519563,596992,6.884372234344482
1734418834.9873717,599024,6.215926647186279
1734418837.5606637,603024,2.4212746620178223
1734418838.95925,605680,25.285400390625
1734418843.8390949,610512,1.0478534698486328
1734418844.6032794,611840,25.860946655273438
1734418848.0088434,614624,-0.09458303451538086
1734418851.6475165,619920,4.780796527862549
1734418852.6009254,621296,23.16946029663086
1734418855.7570136,622960,15.444095611572266
1734418856.3975148,624256,-1.6682419776916504
1734418856.7840307,625056,13.220699310302734
1734418857.2878265,626112,54.65958786010742
1734418857.4481347,626400,1.4651827812194824
1734418858.082128,627584,7.571801662445068
1734418859.5007107,630144,-4.15742301940918
1734418862.8534405,632704,-2.0231051445007324
1734418864.0933642,634960,9.563404083251953
1734418870.2935677,642608,44.90010452270508
1734418872.394027,646256,12.4020357131958
1734418872.6279347,646656,0.7677741050720215
1734418875.2320135,647888,-0.013740062713623047
1734418877.0047307,651200,1.4071755409240723
1734418878.1510248,653200,32.86034393310547
1734418881.6459765,655936,19.10582160949707
1734418883.7278807,659728,6.120822429656982
1734418884.5610826,661168,13.447452545166016
1734418888.8325872,665248,10.483861923217773
1734418888.8968413,665360,16.451255798339844
1734418891.460345,669920,0.1341094970703125
1734418894.6081855,672048,3.240586757659912
1734418895.8653266,674432,12.823410034179688
1734418897.1393447,676736,7.709310054779053
1734418898.8645394,679664,13.940826416015625
1734418904.0643084,685584,34.12511444091797
1734418905.1274676,687424,12.174711227416992
1734418910.2257192,693168,26.584606170654297
1734418917.7111206,702896,17.606359481811523
1734418922.7703967,707584,-4.712858200073242
1734418923.0786958,708204,22.290260314941406
1734418923.3983202,708828,-0.026480674743652344
1734418923.9674613,709952,11.046319961547852
1734418924.382269,710720,4.2891058921813965
1734418924.550143,711040,0.3516402244567871
1734418928.8234825,715168,17.651477813720703
1734418930.927278,718748,43.128456115722656
1734418935.0481408,722160,11.450929641723633
1734418936.4404838,724588,15.065776824951172
1734418937.3930802,726172,31.544239044189453
1734418937.5925367,726528,34.333106994628906
1734418942.5676148,732016,11.4307861328125
1734418942.8932164,732608,18.430789947509766
1734418943.970011,734512,16.944543838500977
1734418944.347454,735136,1.7945332527160645
1734418944.6716542,735696,-4.452848434448242
1734418950.4969687,742624,10.54763412475586
1734418950.5762205,742768,40.17057418823242
1734418950.9017577,743296,33.1738166809082
1734418951.0928495,743616,-7.12091064453125
1734418951.8773794,744992,2.0500497817993164
1734418956.1961794,749292,6.089392185211182
1734418956.9213579,750560,22.64627456665039
1734418958.338627,753040,12.91956901550293
1734418964.7251866,760668,31.586606979370117
1734418969.4688485,765552,24.956750869750977
1734418971.3880448,768800,14.43973159790039
1734418975.1861358,772064,9.91921615600586
1734418975.9604843,773456,18.338504791259766
1734418980.8759775,778656,11.38463020324707
1734418983.2660723,782944,21.155494689941406
1734418984.2336588,784576,12.462687492370605
1734418991.40782,793820,40.295265197753906
1734418991.4871144,793952,-2.2366604804992676
1734418994.7353146,796332,17.087501525878906
1734418995.8927877,798432,31.743921279907227
1734418998.4077437,802752,17.649057388305664
1734419008.5946498,814220,17.716115951538086
1734419009.6183348,815996,40.1286735534668
1734419010.1528215,816896,70.43583679199219
1734419027.4118323,820984,43.3079719543457
1734419027.5639179,821248,-1.4472956657409668
1734419036.3008184,833572,14.196578979492188
1734419036.859394,834608,-6.252141952514648
1734419045.4064183,842408,1.7860140800476074
1734419048.2638476,844048,-6.077153205871582
1734419056.1604753,854724,-7.723992347717285
1734419061.4880621,860656,20.912817001342773
1734419062.6429324,862800,5.8946757316589355
1734419063.3439565,864080,28.954042434692383
1734419065.4892266,867844,-4.378705024719238
1734419069.0030732,870768,5.986377716064453
1734419072.073197,876084,56.861236572265625
1734419077.9260874,882900,10.494897842407227
1734419078.1446702,883276,1.5571799278259277
1734419084.0117283,889172,7.061071872711182
1734419085.6589887,891956,25.595375061035156
1734419089.873143,895932,10.832746505737305
1734419092.7995536,900856,13.147275924682617
1734419092.8655457,900972,28.964208602905273
1734419095.899773,903676,7.78415060043335
1734419096.5395095,904876,22.722797393798828
1734419098.5767014,908628,34.156490325927734
1734419110.3974497,922652,22.538469314575195
1734419112.094353,925468,1.410353660583496
1734419115.8962874,928756,8.003259658813477
1734419121.225226,934620,35.49817657470703
1734419123.578475,938476,19.5039119720459
1734419125.0547917,941180,25.2246150970459
1734419127.6156251,942644,4.202886581420898
1734419127.8197055,943052,27.91350746154785
1734419128.844998,944932,15.435941696166992
1734419128.8505828,944940,45.31121826171875
1734419128.906113,945052,12.865707397460938
1734419128.9948165,945228,18.542163848876953
1734419130.0109417,947148,51.382118225097656
1734419131.650384,950060,34.632484436035156
1734419135.039291,952756,17.040809631347656
1734419136.853768,955884,4.043491363525391
1734419137.464265,956932,80.9320068359375
1734419143.4733086,965220,25.68186378479004
1734419144.0704603,966244,2.3603177070617676
1734419147.398734,968940,72.9227294921875
1734419147.889911,969844,34.97804260253906
1734419149.3692632,972420,33.18312072753906
1734419157.48309,981988,39.99106979370117
1734419163.4552677,988792,10.127952575683594
1734419175.754208,1002916,19.332763671875
1734419177.7465131,1005484,-0.7134685516357422
1734419177.9271011,1005740,18.140827178955078
1734419178.4243565,1006516,17.376371383666992
1734419182.3497622,1009036,39.215457916259766
1734419184.4278836,1012224,7.646844863891602
1734419185.3574014,1013500,45.633480072021484
1734419190.7887502,1019168,40.28704071044922
1734419199.9034271,1031604,51.74246597290039
1734419204.271753,1036048,30.13862419128418
1734419216.1462033,1048648,12.767419815063477
1734419216.1693265,1048696,9.393527030944824
1734419225.490137,1061796,33.031925201416016
1734419236.1272283,1073500,22.07877540588379
1734419236.4740548,1074244,45.944732666015625
1734419244.9192169,1086160,31.517353057861328
1734419249.4995978,1090524,96.85506439208984
1734419255.6993692,1097784,1.1625275611877441
1734419256.6276124,1099688,31.22393798828125
1734419258.2635965,1102328,-3.639794111251831
1734419259.3368485,1104408,4.979587554931641
1734419262.431602,1106520,2.5164732933044434
1734419267.8487875,1113028,-3.539822578430176
1734419273.1045368,1118324,21.824378967285156
1734419278.4487743,1124048,22.04668617248535
1734419281.1362326,1128436,33.26586151123047
1734419284.809814,1131376,23.530540466308594
1734419298.5739338,1150084,32.01565933227539
1734419299.2496612,1151236,34.32401657104492
1734419299.5382814,1151736,51.53424072265625
1734419300.9065309,1153992,39.49123764038086
1734419301.419271,1154844,11.417051315307617
1734419306.0783894,1159612,33.33788299560547
1734419307.0740838,1161260,48.68299865722656
1734419311.7917523,1166052,26.063392639160156
1734419312.6930602,1167580,49.603755950927734
1734419313.4013143,1168756,24.66835594177246
1734419318.8108015,1174732,52.5313835144043
1734419319.503882,1175904,30.998064041137695
1734419319.8409317,1176472,37.103614807128906
1734419325.656774,1183192,25.919240951538086
1734419327.3650367,1186060,3.331911563873291
1734419330.7064571,1188360,-2.109891891479492
1734419334.7117898,1195256,7.098198890686035
1734419337.8122325,1197196,5.019266605377197
1734419340.061057,1201032,64.52874755859375
1734419341.0313416,1202628,21.720199584960938
1734419341.5565732,1203500,28.871177673339844
1734419345.8678265,1207540,10.135891914367676
1734419347.0911899,1209476,1.1127667427062988
1734419347.4664776,1210016,30.362577438354492
1734419347.7515566,1210436,60.31256866455078
1734419358.3678453,1218404,11.039726257324219
1734419358.4590678,1218560,34.7339973449707
1734419363.2321448,1223460,55.78339767456055
1734419365.6659727,1227568,-0.10696697235107422
1734419397.062453,1230448,-0.5359673500061035
1734419397.2464573,1230752,16.372650146484375
1734419397.5944886,1231312,24.1203556060791
1734419403.5086474,1237864,7.134843349456787
1734419404.498255,1239604,33.6650505065918
1734419405.1210687,1240660,22.982112884521484
1734419410.6275146,1246484,2.753526210784912
1734419414.2292378,1252620,57.642860412597656
1734419419.258204,1257828,20.188344955444336
1734419424.5657344,1262492,102.09146118164062
1734419425.8160722,1264232,49.682010650634766
1734419425.877585,1264316,87.1386489868164
1734419427.2158427,1266764,12.904518127441406
1734419427.7443018,1267644,59.4217643737793
1734419428.5001879,1268812,6.088241100311279
1734419441.3031988,1281316,11.571833610534668
1734419442.710397,1283908,25.558984756469727
1734419449.316686,1291868,2.7587714195251465
1734419449.4833324,1292172,11.718242645263672
1734419449.508185,1292220,19.83519744873047
1734419454.3714664,1298120,8.676733016967773
1734419455.9661546,1300976,9.967899322509766
1734419461.4391086,1307104,84.4190673828125
1734419468.3970041,1315792,13.028656959533691
1734419473.144416,1320412,82.62492370605469
1734419476.1649942,1325500,82.35372161865234
1734419477.029244,1326936,25.432655334472656
1734419482.953468,1333716,8.828023910522461
1734419489.3008013,1341112,2.3319573402404785
1734419492.8417635,1343728,100.4146499633789
1734419500.7665834,1354060,78.77786254882812
1734419501.1054053,1354672,76.64527893066406
1734419501.3729432,1355112,10.681598663330078
1734419507.7048004,1362580,53.44633102416992
1734419509.10105,1364980,50.8226318359375
1734419516.533652,1373656,63.38899230957031
1734419521.1390238,1378296,77.32636260986328
1734419535.2772148,1396008,106.8294906616211
1734419540.4606495,1401148,32.56046676635742
1734419540.4904828,1401200,60.11088562011719
1734419547.1326845,1409120,101.55236053466797
1734419547.6705618,1410056,50.176513671875
1734419549.2933526,1412900,86.1936264038086
1734419551.0417497,1415832,108.13688659667969
1734419551.3525927,1416344,38.866580963134766
1734419563.969802,1430932,8.430435180664062
1734419568.1829162,1434684,48.5292854309082
1734419568.6451533,1435368,16.627941131591797
1734419590.8937626,1462484,16.68186378479004
1734419592.6561658,1465384,7.35347318649292
1734419595.4351878,1466824,10.348758697509766
1734419597.483217,1470448,14.469411849975586
1734419597.9595087,1471244,78.09046173095703
1734419599.154531,1473096,12.405978202819824
1734419599.7255633,1473940,87.17919158935547
1734419602.8065827,1475952,56.48579406738281
1734419604.9672456,1479508,75.52288055419922
1734419612.319823,1488848,20.4134464263916
1734419612.5626612,1489268,72.72135162353516
1734419617.1917675,1493928,6.2847161293029785
1734419619.6184535,1497972,4.570207118988037
1734419624.104644,1502456,-0.37854576110839844
1734419632.8466017,1514076,53.8911247253418
1734419646.4029503,1530684,68.1559066772461
1734419646.99149,1531672,30.468374252319336
1734419650.0515614,1533684,33.08829116821289
1734419656.1899817,1540348,49.78355407714844
1734419657.0010562,1541804,26.61484718322754
1734419666.5679743,1554344,-6.069983005523682
1734419666.7101636,1554580,77.11193084716797
1734419684.4124436,1574412,34.99116897583008
1734419684.737869,1574988,57.49761962890625
1734419684.804824,1575108,62.13468933105469
1734419688.6031234,1580888,43.574127197265625
1734419691.260276,1582376,78.11913299560547
1734419691.5502167,1582904,0.33873987197875977
1734419691.9997087,1583708,71.38899993896484
1734419694.9358163,1588584,78.45096588134766
1734419697.741523,1589708,29.448314666748047
1734419699.7674565,1593168,28.372222900390625
1734419705.8043106,1599700,41.21641159057617
1734419707.8509383,1602720,12.242345809936523
1734419714.5934858,1609572,5.264591217041016
1734419716.3602579,1612888,97.78712463378906
1734419719.7601094,1615360,79.21136474609375
1734419721.3072343,1617484,97.6201171875
1734419726.3269672,1622404,47.98933792114258
1734419737.4533153,1637748,14.118061065673828
1734419772.3248718,1644412,1.890662670135498
1734419782.8005323,1655700,4.5049567222595215
1734419783.6861768,1657288,16.82777976989746
1734419785.1285405,1659780,23.07544708251953
1734419792.057517,1668340,25.41219139099121
1734419793.2867515,1670324,39.981685638427734
1734419798.120678,1675292,25.20093536376953
1734419799.6836195,1677944,18.692054748535156
1734419802.5413156,1679476,27.396589279174805
1734419812.0284784,1692436,22.453948974609375
1734419827.254547,1711644,93.38479614257812
1734419838.1903949,1717032,46.693843841552734
1734419843.0144942,1721296,94.4792251586914
1734419845.6407084,1726108,61.40319061279297
1734419851.8455608,1732828,87.36204528808594
1734419858.0545454,1739740,-3.683976173400879
1734419858.1877563,1739980,18.04996681213379
1734419858.8908823,1741184,27.531604766845703
1734419863.1795218,1744940,3.4268174171447754
1734419865.0828445,1748324,4.927272319793701
1734419872.8773155,1758072,14.934680938720703
1734419891.2966685,1779020,46.8695182800293
1734419898.827136,1788552,45.03767013549805
1734419904.8459833,1795436,74.25318145751953
1734419907.609578,1800176,39.403770446777344
1734419911.4212234,1803208,94.37797546386719
1734419912.0861542,1804400,89.53421020507812
1734419926.6117294,1821968,11.05230712890625
1734419929.428733,1826616,45.443233489990234
1734419933.3386328,1830112,45.32467269897461
1734419936.276971,1834968,46.8094367980957
1734419946.910689,1845876,81.39799499511719
1734419952.6906703,1851832,44.16127014160156
1734419963.1754508,1864724,84.80795288085938
1734419973.6195858,1876036,101.88381958007812
1734419975.9397848,1880132,94.83109283447266
1734419977.1060042,1881984,97.49919128417969
1734419978.0521603,1883448,89.91056060791016
1734419989.0535862,1895500,55.281429290771484
1734419996.7918692,1904736,66.25677490234375
1734420012.3368475,1922632,37.502315521240234
1734420013.9462252,1924960,97.50456237792969
1734420025.9493084,1937380,90.84009552001953
1734420040.5700457,1951296,53.3270149230957
1734420054.3413866,1965304,0.5884323120117188
1734420059.7662973,1971484,93.4045181274414
1734420065.3314703,1977516,78.82465362548828
1734420068.333358,1982392,3.669032573699951
1734420074.6416063,1989628,48.853675842285156
1734420090.0015814,2006600,43.536468505859375
1734420093.4836571,2009392,8.829658508300781
1734420095.2005906,2012420,65.68325805664062
1734420095.9312255,2013712,99.06399536132812
1734420099.4719408,2016252,100.29795837402344
1734420108.237972,2026108,107.2431640625
1734420108.325313,2026272,23.5603084564209
1734420109.3966203,2028264,84.34712219238281
1734420125.9585137,2047864,39.488868713378906
1734420156.6318407,2049236,109.93850708007812
1734420171.1462886,2065972,118.71566772460938
1734420180.2890663,2077292,101.19624328613281
1734420186.4221792,2084196,77.67436218261719
1734420208.6815171,2110228,99.31401062011719
1734420221.4853907,2124504,99.13555908203125
1734420221.564757,2124604,17.677642822265625
1734420227.7213922,2131404,103.91089630126953
1734420227.7863708,2131488,66.9642562866211
1734420230.811179,2136016,40.202735900878906
1734420231.0186636,2136388,92.24897003173828
1734420244.5972252,2153180,85.18209838867188
1734420264.750814,2177684,100.2679214477539
1734420275.0032773,2188512,80.64596557617188
1734420275.5078657,2189404,27.447010040283203
1734420276.0290868,2190336,33.708213806152344
1734420276.49526,2191132,90.09552001953125
1734420276.526692,2191184,43.929630279541016
1734420287.8993268,2203708,20.002574920654297
1734420291.7801952,2210364,8.159664154052734
1734420299.3372567,2219828,91.83523559570312
1734420317.0257394,2239896,25.28765296936035
1734420317.9032557,2241336,92.01151275634766
1734420324.606963,2249468,97.2259292602539
1734420332.699701,2259872,50.449462890625
1734420333.0619063,2260468,76.325927734375
1734420337.8016303,2265344,63.6290283203125
1734420338.5634804,2266580,19.02698516845703
1734420339.3688273,2267908,45.02821731567383
1734420343.5507517,2271084,65.78533935546875
1734420351.1302583,2280692,102.3273696899414
1734420357.656388,2288180,56.34848403930664
1734420370.3426588,2302420,39.23872375488281
1734420381.4575157,2317340,29.54334259033203
1734420381.5968444,2317564,4.992654800415039
1734420386.8574102,2323176,56.22490692138672
1734420388.7810688,2326336,97.28216552734375
1734420443.0165174,2375736,49.274497985839844
1734420445.77032,2380480,110.548583984375
1734420452.3534353,2388112,94.40682983398438
1734420460.073082,2397584,83.40525817871094
1734420468.5731184,2408132,81.18630981445312
1734420472.0761662,2410404,69.18038940429688
1734420485.7935896,2425460,35.66770553588867
